youtube_id,video_title,duration,view_count,uploader_name,uploader_id,channel_url,video_url
Kp7eSUU9oy8,Childish Gambino - Redbone (Official Audio),327,529044545,ChildishGambinoVEVO,ChildishGambinoVEVO,https://www.youtube.com/channel/UCjYO25ZVJT523TD1iYHzcbw,https://www.youtube.com/watch?v=Kp7eSUU9oy8
OVRk8ivFhZ4,Louis Dauvergne - Starfish [Copie Blanche],408,38498,Bad Tips,UCUHUK_4P6HMN7RS1XsiU-8w,https://www.youtube.com/channel/UCUHUK_4P6HMN7RS1XsiU-8w,https://www.youtube.com/watch?v=OVRk8ivFhZ4
A8YXaLFFQR8,Mézigue - Le Problème Frenchtouch,359,372876,DKO Records,Smoll900,https://www.youtube.com/channel/UCnje9hKKrGiseHhWidzX8bg,https://www.youtube.com/watch?v=A8YXaLFFQR8
5ncMixNQhxg,Bobby Analog - When Will Our Day Come,401,502532,Vals,UCR2XQYvNR0zA3FOyFYgZL8g,https://www.youtube.com/channel/UCR2XQYvNR0zA3FOyFYgZL8g,https://www.youtube.com/watch?v=5ncMixNQhxg
xnT1-mj5cJo,Paperkraft - Only We Know What Is Talking About,383,394287,Vals,UCR2XQYvNR0zA3FOyFYgZL8g,https://www.youtube.com/channel/UCR2XQYvNR0zA3FOyFYgZL8g,https://www.youtube.com/watch?v=xnT1-mj5cJo
_uW_R76_xzM,Mézigue - Mangeur de Pez Germain (Kzé L'élu),357,68393,DKO Records,Smoll900,https://www.youtube.com/channel/UCnje9hKKrGiseHhWidzX8bg,https://www.youtube.com/watch?v=_uW_R76_xzM
g6eu1Wb8CVE,DJ Seinfeld - U,372,1347900,Slav,UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/channel/UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/watch?v=g6eu1Wb8CVE
QgYQtj7MZVk,Playin' 4 The City  -  Atmosfear's Vibe,470,207592,Free is in Da House,FreeisinDaHouseAgain,https://www.youtube.com/channel/UCGkzJmg31dgczktvAikK7Qg,https://www.youtube.com/watch?v=QgYQtj7MZVk
PPp3TnYBt9c,Kemt - 100 reasons,380,1017067,Slav,UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/channel/UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/watch?v=PPp3TnYBt9c
vPS6tgATy7Y,Joe Cuba Sextet & Jose Cheo Feliciano - Oye Como Va (K&F Edit),333,9989291,Slav,UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/channel/UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/watch?v=vPS6tgATy7Y
bLRnFgWsfgE,Subjoi - Love Shy,381,2262376,Slav,UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/channel/UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/watch?v=bLRnFgWsfgE
GeyBWk_zPOA,Mall Grab - Mountain (With Yaeji),412,2023395,Slav,UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/channel/UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/watch?v=GeyBWk_zPOA
ar9qA3WJInk,DJ Boring - Winona,513,7657870,Slav,UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/channel/UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/watch?v=ar9qA3WJInk
C6d1tUvu8ws,D'Arabia - Pajama Girl,389,75199,030esar0303,030esar0303,https://www.youtube.com/channel/UCWJ0h-sGerHCxjAo2vRtkbg,https://www.youtube.com/watch?v=C6d1tUvu8ws
OLpeX4RRo28,PINK GUY - STFU,225,85141584,TVFilthyFrank,TVFilthyFrank,https://www.youtube.com/channel/UCkitABalXafr-NqceQdDXtg,https://www.youtube.com/watch?v=OLpeX4RRo28
7QvZf5L90XE,Folamour - Love Frequencies,436,542462,Slav,UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/channel/UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/watch?v=7QvZf5L90XE
D6zOkS3aki0,Gwen McCrae - Winners Together (K&F Edit),422,81317,Bashed Groove,UCEW8V6kOEt6iaWcSY0q9aeQ,https://www.youtube.com/channel/UCEW8V6kOEt6iaWcSY0q9aeQ,https://www.youtube.com/watch?v=D6zOkS3aki0
PNp1PnfWQD0,St Germain - Thank U Mum (K&F Edit),473,1245871,Bashed Groove,UCEW8V6kOEt6iaWcSY0q9aeQ,https://www.youtube.com/channel/UCEW8V6kOEt6iaWcSY0q9aeQ,https://www.youtube.com/watch?v=PNp1PnfWQD0
Oo2vQRyf7xs,Joss Moog - Triple Loop (Robsoul),337,21237,Phil Weeks,UPROCK3000,https://www.youtube.com/channel/UCU5LdMvVwBC_77wtmT4rywQ,https://www.youtube.com/watch?v=Oo2vQRyf7xs
WU_ws0Di6wI,Armen Miran & Hraach - Aldebaran,417,2052099,Slav,UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/channel/UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/watch?v=WU_ws0Di6wI
EXXMtKPfuzY,Baltra - Tears Drop,397,582646,Slav,UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/channel/UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/watch?v=EXXMtKPfuzY
wrB9OvMH2ps,Mall Grab -  Can't (Get U Outta My Mind) [HQ],375,441167,Chalky Walt,Dje8800,https://www.youtube.com/channel/UCxoa9m4IoSE77MbInm68AHw,https://www.youtube.com/watch?v=wrB9OvMH2ps
nlpRczcDtRY,Flabaire - Memories From Outer Space,296,13310,DKO Records,Smoll900,https://www.youtube.com/channel/UCnje9hKKrGiseHhWidzX8bg,https://www.youtube.com/watch?v=nlpRczcDtRY
we5skTbZFXk,70's Network - Rememba Me Name (Dub Rework),356,158362,Slav,UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/channel/UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/watch?v=we5skTbZFXk
IZ_p_9E0nDA,Interstate - Eren,351,36243,Slav,UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/channel/UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/watch?v=IZ_p_9E0nDA
n6TSMC06Yjk,Lov U,72,723007,theofficialsuccn't,UC1HTEPcCOMIauYwBJ82CTdg,https://www.youtube.com/channel/UC1HTEPcCOMIauYwBJ82CTdg,https://www.youtube.com/watch?v=n6TSMC06Yjk
gSRUTLNu3Xc,Deejay Astral - Aquamarine,287,150687,Slav,UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/channel/UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/watch?v=gSRUTLNu3Xc
oKR1DpEQZ0s,Demuja - See,294,258541,Demuja,demuja,https://www.youtube.com/channel/UCLARDfVoiqHt-f_03fQLIUQ,https://www.youtube.com/watch?v=oKR1DpEQZ0s
7n6_wbrvEjs,Mister O - I Gave It All Up (Mister O's Original Mix),399,1591,Jazzy Groove Channel,fedina995,https://www.youtube.com/channel/UCwKlsUfq-2SDKa_b6lejPOA,https://www.youtube.com/watch?v=7n6_wbrvEjs
4zxLiAyBYSg,Sweely - Dancing With You,289,201362,Slav,UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/channel/UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/watch?v=4zxLiAyBYSg
uvzJ-3yCto0,Låpsley - Operator (DJ Koze's Extended Disco Version),308,3136943,Låpsley,LapsleyOfficial,https://www.youtube.com/channel/UC5BxcH4D9NXNXCr-hp6_m6Q,https://www.youtube.com/watch?v=uvzJ-3yCto0
NLLDQ_K6fCE,Real J - Rhodes That,323,1148208,Slav,UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/channel/UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/watch?v=NLLDQ_K6fCE
GozdgqO8yv8,Jacques - Dans La Radio (Clip Officiel),204,2321035,Jacques,UC05Om8nHItHP3xi4N8g1eMQ,https://www.youtube.com/channel/UC05Om8nHItHP3xi4N8g1eMQ,https://www.youtube.com/watch?v=GozdgqO8yv8
O6Ht3KEvadU,Baltra - Paris la nuit,388,10451,House Running,UC6inwVEINVMFHYXJDXeeoiQ,https://www.youtube.com/channel/UC6inwVEINVMFHYXJDXeeoiQ,https://www.youtube.com/watch?v=O6Ht3KEvadU
lH-FBXvtPUk,Mézigue - 1///1::2°15,374,21150,DKO Records,Smoll900,https://www.youtube.com/channel/UCnje9hKKrGiseHhWidzX8bg,https://www.youtube.com/watch?v=lH-FBXvtPUk
PZ46nxUqZrQ,Mézigue  - Track 1 (Euromillion),387,169024,DKO Records,Smoll900,https://www.youtube.com/channel/UCnje9hKKrGiseHhWidzX8bg,https://www.youtube.com/watch?v=PZ46nxUqZrQ
