youtube_id,video_title,duration,view_count,uploader_name,uploader_id,channel_url,video_url
pqbMNR_DTYU,Xique-Xique,408,1924,Fila Brazillia - Topic,UCm3xQDNHbbNcaN91MI6CtHQ,https://www.youtube.com/channel/UCm3xQDNHbbNcaN91MI6CtHQ,https://www.youtube.com/watch?v=pqbMNR_DTYU
PVhzevGLZHE,Little Dipper,361,7348,Fila Brazillia - Topic,UCm3xQDNHbbNcaN91MI6CtHQ,https://www.youtube.com/channel/UCm3xQDNHbbNcaN91MI6CtHQ,https://www.youtube.com/watch?v=PVhzevGLZHE
FwxpMIEZ9fg,Roy Davis Jr ft Peven Everett - Gabriel (Live Garage Version),444,5789070,XL Recordings,XLRecordings,https://www.youtube.com/channel/UCTTBHIoKPIWLAxxTNTiQ9vA,https://www.youtube.com/watch?v=FwxpMIEZ9fg
QAR8cq5Bl94,MARSHALL JEFFERSON - MOVE YOUR BODY [The House Music Anthem],464,8872977,Yaza House,jareekk79,https://www.youtube.com/channel/UCRvAz6o-0ucSyDJP0-7z1PA,https://www.youtube.com/watch?v=QAR8cq5Bl94
4arvlvUI7Yo,Move Your Body (Extended Mix),374,149183,Marshall Jefferson - Topic,UC8mYjsI9ZjkVjp5rmfSOqIQ,https://www.youtube.com/channel/UC8mYjsI9ZjkVjp5rmfSOqIQ,https://www.youtube.com/watch?v=4arvlvUI7Yo
Oa2kCDpvFKw,Ibuki's Stage - Twilight (Arranged),145,239854,Rickenslacker,Rickenslacker,https://www.youtube.com/channel/UCWbqyn8eoHnzJ56S4H2pIiA,https://www.youtube.com/watch?v=Oa2kCDpvFKw
h-ueIYcbKtg,Dudley's Stage - You Blow My Mind (Arranged),222,288648,Rickenslacker,Rickenslacker,https://www.youtube.com/channel/UCWbqyn8eoHnzJ56S4H2pIiA,https://www.youtube.com/watch?v=h-ueIYcbKtg
F4R5QqK19-o,Stussko - Moonrise,415,30277,Houseum,UC58C_BhzlZIJTeomuVSD2lA,https://www.youtube.com/channel/UC58C_BhzlZIJTeomuVSD2lA,https://www.youtube.com/watch?v=F4R5QqK19-o
ajmcr9QN-sc,Kyoto Jazz Sextet - Rising (Ron Trent Mix) (LTP010),479,1247,Local Talk Records,LocalTalkRecords,https://www.youtube.com/channel/UCpAYHD-PchKpe-daPItVhuA,https://www.youtube.com/watch?v=ajmcr9QN-sc
KdJsc6eVcIE,Cassius - Foxxy Original (HQ),368,54162,Roro,heavymetalmusicfan1,https://www.youtube.com/channel/UCvm664kmnY6bdfQ_u8XVCdg,https://www.youtube.com/watch?v=KdJsc6eVcIE
0nA8wU2rjoM,Harvey Mason  - Groovin' You,374,363914,FunkSoul7080,FunkSoul7080,https://www.youtube.com/channel/UCt3rmuC7rA25zRnLFfOKDfA,https://www.youtube.com/watch?v=0nA8wU2rjoM
BmN4_1lU7Ms,Cedarwood State Trax - Like I Luv U,450,103059,House Six,UCmx1efQv-oDoL_I_EPEMYUQ,https://www.youtube.com/channel/UCmx1efQv-oDoL_I_EPEMYUQ,https://www.youtube.com/watch?v=BmN4_1lU7Ms
z4T91Y2bTXs,Cedarwood State Trax - You're My Last Breath,382,217870,Slav,UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/channel/UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/watch?v=z4T91Y2bTXs
hi62RwtjCp8,The Finest,386,5506,Cedarwood State Trax - Topic,UCwWLTOAn8OgLV0MyLXF8ZNg,https://www.youtube.com/channel/UCwWLTOAn8OgLV0MyLXF8ZNg,https://www.youtube.com/watch?v=hi62RwtjCp8
xUJyZFpGjNY,Niles Cooper - Easy Listening Miks Juuc (Non-Khlub Version),306,66424,030esar0303,030esar0303,https://www.youtube.com/channel/UCWJ0h-sGerHCxjAo2vRtkbg,https://www.youtube.com/watch?v=xUJyZFpGjNY
Rhd2uda4blo,R.M - Musō,515,17519,House Six,UCmx1efQv-oDoL_I_EPEMYUQ,https://www.youtube.com/channel/UCmx1efQv-oDoL_I_EPEMYUQ,https://www.youtube.com/watch?v=Rhd2uda4blo
VK6dsjfWkTA,Cedarwood State Trax - You're My Last Breath,382,33659,House Six,UCmx1efQv-oDoL_I_EPEMYUQ,https://www.youtube.com/channel/UCmx1efQv-oDoL_I_EPEMYUQ,https://www.youtube.com/watch?v=VK6dsjfWkTA
_ww7iSE7NfM,Andy Hart - Merkin |Heist Recordings|,401,82623,Therawprocess,Therawprocess,https://www.youtube.com/channel/UCvFLJBmPZYohx11F-N1BrHg,https://www.youtube.com/watch?v=_ww7iSE7NfM
i6FbyOMcclk,Andy Hart - Epsilon Girls,350,379415,Johannes Tammekänd,johhu12,https://www.youtube.com/channel/UCMXL9e8jZUHI1Y6xqaUQJVw,https://www.youtube.com/watch?v=i6FbyOMcclk
bwVy7HQ-mRw,Lose My Mind (Original Mix),364,12353,Mikki Funk - Topic,UC5jUAs9ovy9jNxlgW-xSgkw,https://www.youtube.com/channel/UC5jUAs9ovy9jNxlgW-xSgkw,https://www.youtube.com/watch?v=bwVy7HQ-mRw
007pRyfJInA,Folamour - Ivoire,500,2043175,Houseum,UC58C_BhzlZIJTeomuVSD2lA,https://www.youtube.com/channel/UC58C_BhzlZIJTeomuVSD2lA,https://www.youtube.com/watch?v=007pRyfJInA
O9qnQ5iXrHY,Andy Hart - MYLNY [Freerange Records],355,9317,Louis Franklin,UCLukb9xzlDT-HUaonQEp98A,https://www.youtube.com/channel/UCLukb9xzlDT-HUaonQEp98A,https://www.youtube.com/watch?v=O9qnQ5iXrHY
