youtube_id,video_title,duration,view_count,uploader_name,uploader_id,channel_url,video_url
mQFmStMAzw8,Soundz of Da Underground - Jazz 4 Da House,373,1514,Namia Gihouse Deepful,Gidelful,https://www.youtube.com/channel/UCWDcUPYeR1hUYyQNxouSWKA,https://www.youtube.com/watch?v=mQFmStMAzw8
yWkzSvrU1bY,Judy Albanese - Love's Here (At Last) (Kupper's Vocalicious Dub),419,5938,Namia Gihouse Deepful,Gidelful,https://www.youtube.com/channel/UCWDcUPYeR1hUYyQNxouSWKA,https://www.youtube.com/watch?v=yWkzSvrU1bY
ML-2XQyyRpw,Rick Wade - Melancholy,420,3082,Namia Gihouse Deepful,Gidelful,https://www.youtube.com/channel/UCWDcUPYeR1hUYyQNxouSWKA,https://www.youtube.com/watch?v=ML-2XQyyRpw
t80QSgkDyZg,Urban Frequency Feat Lisa White - Keep On Doing (On The Fly Mix),310,740,Namia Gihouse Deepful,Gidelful,https://www.youtube.com/channel/UCWDcUPYeR1hUYyQNxouSWKA,https://www.youtube.com/watch?v=t80QSgkDyZg
G9vLXnPdNcI,Hi Mount & C.K. - I Know (Club Mix),363,31424,Ongo Gablogian,UCobvYGCOSIcZoE_MnYUq1qg,https://www.youtube.com/channel/UCobvYGCOSIcZoE_MnYUq1qg,https://www.youtube.com/watch?v=G9vLXnPdNcI
cx_hR0ZEDKw,Dyoll - Little Sunflower [Mix II],356,1482,Local Request 4991,luisslr,https://www.youtube.com/channel/UCaM4FeYlEB_aEMluu6hJ2OA,https://www.youtube.com/watch?v=cx_hR0ZEDKw
wqnEVyfp8Vc,Cristo - House of Surf,232,52999,Antonio Miotto,UCL-qR6DJMJNheZDIxCRRPJw,https://www.youtube.com/channel/UCL-qR6DJMJNheZDIxCRRPJw,https://www.youtube.com/watch?v=wqnEVyfp8Vc
7GL1OJuMkSE,Dubplate Pressure - All Night - The Cloak & Dagger EP,186,1599,GarageVybez98,GarageVybez98,https://www.youtube.com/channel/UC056lRq6KmKi6VTHAzkjNEw,https://www.youtube.com/watch?v=7GL1OJuMkSE
cPsMg9WUTD8,Dubplate Pressure - Want You Back - The Cloak & Dagger EP,211,1139,GarageVybez98,GarageVybez98,https://www.youtube.com/channel/UC056lRq6KmKi6VTHAzkjNEw,https://www.youtube.com/watch?v=cPsMg9WUTD8
EhTWqV1BbiM,Sound Stream - Bass Affairs,444,117686,Gazzz696,Gazzz696,https://www.youtube.com/channel/UC2GK1jS6xrYTh4Xo9qsYSgQ,https://www.youtube.com/watch?v=EhTWqV1BbiM
QopIzfbz89E,Youandewan - Cauliflower Wing,390,53978,Slav,UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/channel/UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/watch?v=QopIzfbz89E
E0pN6ZXFl54,"Soichi Terada - Snow Tires (Brawther Garlic Dub) (Jazzy Couscous, 2016)",418,4676,RawhausTrax,RawhausTrax,https://www.youtube.com/channel/UC_ZBS370CjlMCM9lXITVD7w,https://www.youtube.com/watch?v=E0pN6ZXFl54
M0K5Amd3KzU,Soichi Terada - Snow Tires,276,44306,Slav,UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/channel/UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/watch?v=M0K5Amd3KzU
4wIjJ3CQRZE,À l'ancienne on l'appelait papy,361,11751,Mézigue - Topic,UCFbE0iXOq4zTS7ib9yXOoeA,https://www.youtube.com/channel/UCFbE0iXOq4zTS7ib9yXOoeA,https://www.youtube.com/watch?v=4wIjJ3CQRZE
yuokpW7upzo,R - Tyme - Use Me (MK Mix),402,104995,DEEPBEATZ1,DEEPBEATZ1,https://www.youtube.com/channel/UCy1Gf12AFE6d37jThhSJDOQ,https://www.youtube.com/watch?v=yuokpW7upzo
7TmN6CkVMgw,Cover Ups Vol.1 - track 2 - Macusa,363,16170,oODJFriendlyOo,oODJFriendlyOo,https://www.youtube.com/channel/UCqi2ByrJGceSAjmc9fKUmJw,https://www.youtube.com/watch?v=7TmN6CkVMgw
hpKlCKL9FsM,Kettenkarussell - Maybe,426,16573570,Slav,UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/channel/UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/watch?v=hpKlCKL9FsM
2dbU-B-G0Jg,Athlete Whippet - Fanfa,291,4745,Gazzz696,Gazzz696,https://www.youtube.com/channel/UC2GK1jS6xrYTh4Xo9qsYSgQ,https://www.youtube.com/watch?v=2dbU-B-G0Jg
zZpnXU2BvlA,THE BELIEVERS - WHO DARES TO BELIEVE IN ME,491,3953,Maslow Unknown,UCrgSrKO2ZUYJCirOP9bzDQg,https://www.youtube.com/channel/UCrgSrKO2ZUYJCirOP9bzDQg,https://www.youtube.com/watch?v=zZpnXU2BvlA
VVycT8k0tjM,2 Step /Groove Chronicles - Stone Cold,343,571060,yesterify,yesterify,https://www.youtube.com/channel/UCo8bAzZi1Zzl3o7sVfrtGpg,https://www.youtube.com/watch?v=VVycT8k0tjM
8BjZFxCag5Y,Marc Brauner - I Gotta Run,404,39543,Slav,UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/channel/UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/watch?v=8BjZFxCag5Y
Fwnc9ACakWU,UNKNOWN ARTIST - CELESTE [WKSN01],439,6301,Maslow Unknown,UCrgSrKO2ZUYJCirOP9bzDQg,https://www.youtube.com/channel/UCrgSrKO2ZUYJCirOP9bzDQg,https://www.youtube.com/watch?v=Fwnc9ACakWU
hzOzsG9lpn0,BABY ROLLEN - PERIPHERAL VISION [SEMID 009],385,3746,Maslow Unknown,UCrgSrKO2ZUYJCirOP9bzDQg,https://www.youtube.com/channel/UCrgSrKO2ZUYJCirOP9bzDQg,https://www.youtube.com/watch?v=hzOzsG9lpn0
ExGgTN0iCZ4,Aleksandir turtle dance blind jacks journey 2016,452,5938,House Underagroove,UCBtkCiNNoelypcVn0BwD1Pw,https://www.youtube.com/channel/UCBtkCiNNoelypcVn0BwD1Pw,https://www.youtube.com/watch?v=ExGgTN0iCZ4
pIu6URwIaKE,All Right,347,3415,Armand Van Helden - Topic,UC6BVhAbgFWg2gsjABdBFbFw,https://www.youtube.com/channel/UC6BVhAbgFWg2gsjABdBFbFw,https://www.youtube.com/watch?v=pIu6URwIaKE
U2Ne091ek7A,Hollis P. Monroe - I'm lonely,416,86590,The House Cat,nicotacky,https://www.youtube.com/channel/UCaWAnnc-aKvuWkVAXAGXqnA,https://www.youtube.com/watch?v=U2Ne091ek7A
46fLlnsoMZU,Do Anything Project - Do Anything (Ill Dub Anything Mix),437,33641,GarageVybez98,GarageVybez98,https://www.youtube.com/channel/UC056lRq6KmKi6VTHAzkjNEw,https://www.youtube.com/watch?v=46fLlnsoMZU
kTZbI2oLbpw,Marc Cotterell - Inside Deep,277,2474,GarageVybez98,GarageVybez98,https://www.youtube.com/channel/UC056lRq6KmKi6VTHAzkjNEw,https://www.youtube.com/watch?v=kTZbI2oLbpw
Nlh760FAtfs,Chris Tha Minor - Jump To It A2,333,2903,GarageVybez98,GarageVybez98,https://www.youtube.com/channel/UC056lRq6KmKi6VTHAzkjNEw,https://www.youtube.com/watch?v=Nlh760FAtfs
bKR5w3kjWng,Knee Deep - You Can Do It (1998),409,9461,Rok Torkar,balunga113,https://www.youtube.com/channel/UCKlBuUoUvWsdBiZXKCrU1xw,https://www.youtube.com/watch?v=bKR5w3kjWng
bPzWiIWqpNs,DJ Jes - Genuine Flo (1999),337,5486,Rok Torkar,balunga113,https://www.youtube.com/channel/UCKlBuUoUvWsdBiZXKCrU1xw,https://www.youtube.com/watch?v=bPzWiIWqpNs
dZIaGTIGYLk,Greg Di Mano - New York To Paris (Jerome de Palma Remix) (2003),457,154174,Rok Torkar,balunga113,https://www.youtube.com/channel/UCKlBuUoUvWsdBiZXKCrU1xw,https://www.youtube.com/watch?v=dZIaGTIGYLk
GjpE5_zC-iQ,house foundation - step into my life,312,1308,kazzrhyzum,kazzrhyzum,https://www.youtube.com/channel/UCf_PBuawGWO1NXb2b7WAFow,https://www.youtube.com/watch?v=GjpE5_zC-iQ
1EvgAL21QdI,RIP GROOVE - HAPPY TO BE DEEP,368,156026,welovetheoldskool,welovetheoldskool,https://www.youtube.com/channel/UCLXg_kbI1btR4C5tPOVz1zg,https://www.youtube.com/watch?v=1EvgAL21QdI
nDUqnVLnyjs,Rick Wade - Can't You See,305,270712,IndiciousSoul,IndiciousSoul,https://www.youtube.com/channel/UCujt6aaC7kMV-7RtAzLk1nA,https://www.youtube.com/watch?v=nDUqnVLnyjs
Tm_GyHXPQ4I,Kool Vibe - In You - KV Records 2014,380,1354,Laurent Koolvibe,exclusive75,https://www.youtube.com/channel/UCBFAWIs1XFrUAYkw3Rh-cSA,https://www.youtube.com/watch?v=Tm_GyHXPQ4I
syX8jRLpVZM,KVR08 : Kool Vibe - Basics EP - Previews,495,925,Laurent Koolvibe,exclusive75,https://www.youtube.com/channel/UCBFAWIs1XFrUAYkw3Rh-cSA,https://www.youtube.com/watch?v=syX8jRLpVZM
LXcFmlg5sHA,Kool Vibe - Groovin' EP - KVR 01: previews !!!,476,1350,Laurent Koolvibe,exclusive75,https://www.youtube.com/channel/UCBFAWIs1XFrUAYkw3Rh-cSA,https://www.youtube.com/watch?v=LXcFmlg5sHA
m0J6PwzN9To,Kool Vibe - Shinin' - KV Records 2014,388,1865,Laurent Koolvibe,exclusive75,https://www.youtube.com/channel/UCBFAWIs1XFrUAYkw3Rh-cSA,https://www.youtube.com/watch?v=m0J6PwzN9To
aM3BUH8-5Ts,Kool Vibe - House Fever - My Love Is Underground,372,38516,imadouadani,imadouadani,https://www.youtube.com/channel/UCU4GxQAvs7DkAPp_vvH9pmQ,https://www.youtube.com/watch?v=aM3BUH8-5Ts
F9YNqa4WaOk,Kool Vibe - Talkin' About Love - My Love Is Underground 2011,365,13154,underground house,undergroundhouse,https://www.youtube.com/channel/UC6Q11b7wyo-lILThX3vf0nw,https://www.youtube.com/watch?v=F9YNqa4WaOk
oAakIX5IyHY,Kool Vibe - I Want It,407,10734,030esar0303,030esar0303,https://www.youtube.com/channel/UCWJ0h-sGerHCxjAo2vRtkbg,https://www.youtube.com/watch?v=oAakIX5IyHY
HPz27P0zl60,Kool Vibe - Midnight Call - My Love Is Underground 2011,370,22082,underground house,undergroundhouse,https://www.youtube.com/channel/UC6Q11b7wyo-lILThX3vf0nw,https://www.youtube.com/watch?v=HPz27P0zl60
tUUByaI8VH8,Roy Davis Jr  -  Michael (Love From San Francisco vocal mix),424,227801,Free is in Da House,FreeisinDaHouseAgain,https://www.youtube.com/channel/UCGkzJmg31dgczktvAikK7Qg,https://www.youtube.com/watch?v=tUUByaI8VH8
RXCjUjLHECk,DJ Dove - Organized,315,80031,sfere71,sfere71,https://www.youtube.com/channel/UCJr6JAYILriJOGhxZAlYKLQ,https://www.youtube.com/watch?v=RXCjUjLHECk
Cfgu07GiqpE,(1994) Members Of The House - Party Of The Year [Smooth Jazz Mix],529,6220,Dancin Deepy,DancinDeepy,https://www.youtube.com/channel/UCqzclXvzy0M9HQq9gE60Iyg,https://www.youtube.com/watch?v=Cfgu07GiqpE
xrfIF8SB5a8,Mad Mike - Give it to me,356,200402,Javi's House 90's,Remember90to97,https://www.youtube.com/channel/UC-tPcxpXl472cbBheQRXByg,https://www.youtube.com/watch?v=xrfIF8SB5a8
in1SMEE5E5o,D-HA feat. Yolanda - Rock Ya Body,371,28195,yellowidhouse,yellowidhouse2,https://www.youtube.com/channel/UCxyGFm5U3R9mK11ofYps7EA,https://www.youtube.com/watch?v=in1SMEE5E5o
jig-FIM_NOU,Cubik - Finetime,413,841,Listen Closely,UCBote-U6HFHJV1UwLD3G5rw,https://www.youtube.com/channel/UCBote-U6HFHJV1UwLD3G5rw,https://www.youtube.com/watch?v=jig-FIM_NOU
59BIX16RSkU,So Inagawa - Selfless State,375,9562697,CMYK,CMYKmusique,https://www.youtube.com/channel/UC_9j-jI_P6heeJpQRvz0eOw,https://www.youtube.com/watch?v=59BIX16RSkU
TShqOPS06Yc,Alison Limerick ‎– Where Love Lives (Classic Club Mix) [1991],414,3513588,Old Skool Rewind Official,UCBod7M_EX2QsgsrV9ZA6J7g,https://www.youtube.com/channel/UCBod7M_EX2QsgsrV9ZA6J7g,https://www.youtube.com/watch?v=TShqOPS06Yc
aofVHvOk0mg,Bobby Analog - Life Is Just A Dream,391,7323,hurfyd,hurfyd,https://www.youtube.com/channel/UCzeR0_RWnpNHe6y4DTLwE5Q,https://www.youtube.com/watch?v=aofVHvOk0mg
TwNhxKtqySs,First Time House (Original Mix),401,39536,Fulbert - Topic,UCztXu01fGri4HlySk9Ww-Kw,https://www.youtube.com/channel/UCztXu01fGri4HlySk9Ww-Kw,https://www.youtube.com/watch?v=TwNhxKtqySs
mFYwMfiHb2w,Fulbert - Night Ride,354,361286,Slav,UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/channel/UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/watch?v=mFYwMfiHb2w
7XFWhiiHya0,Funky Groove VS Dreams,683,2436,oODJFriendlyOo,oODJFriendlyOo,https://www.youtube.com/channel/UCqi2ByrJGceSAjmc9fKUmJw,https://www.youtube.com/watch?v=7XFWhiiHya0
aEIfyxXNBB8,Music Takes You - Scott Garcia,343,23335,oODJFriendlyOo,oODJFriendlyOo,https://www.youtube.com/channel/UCqi2ByrJGceSAjmc9fKUmJw,https://www.youtube.com/watch?v=aEIfyxXNBB8
SLDpadLzx7c,Playin Around - 187 Lockdown,341,7952,oODJFriendlyOo,oODJFriendlyOo,https://www.youtube.com/channel/UCqi2ByrJGceSAjmc9fKUmJw,https://www.youtube.com/watch?v=SLDpadLzx7c
CdcT39O0ibw,Violent Bliss - Grant Nelson,376,2126,oODJFriendlyOo,oODJFriendlyOo,https://www.youtube.com/channel/UCqi2ByrJGceSAjmc9fKUmJw,https://www.youtube.com/watch?v=CdcT39O0ibw
Wu7gz2dVpLw,Cover Ups Vol 1&2 Mix,666,2098,oODJFriendlyOo,oODJFriendlyOo,https://www.youtube.com/channel/UCqi2ByrJGceSAjmc9fKUmJw,https://www.youtube.com/watch?v=Wu7gz2dVpLw
q8Wyv6x9lT0,Reflections EP - Magnetic Force,359,1490,oODJFriendlyOo,oODJFriendlyOo,https://www.youtube.com/channel/UCqi2ByrJGceSAjmc9fKUmJw,https://www.youtube.com/watch?v=q8Wyv6x9lT0
X7yysjQC2_8,Dreams - Smokin Beats,469,30289,oODJFriendlyOo,oODJFriendlyOo,https://www.youtube.com/channel/UCqi2ByrJGceSAjmc9fKUmJw,https://www.youtube.com/watch?v=X7yysjQC2_8
jiXdKVitp6o,Smokin Beats - Dreams - Feat Lyn Eden (Original Mix),467,214659,Jinksy68,Jinksy68,https://www.youtube.com/channel/UCzxnsx8ILVQFBAAPpMQXcMg,https://www.youtube.com/watch?v=jiXdKVitp6o
48yHN5A_FoE,Don Carlos (Alone  Paradise) 1991,360,184310,GlubHouse,GlubHouse,https://www.youtube.com/channel/UCedgMuu4CjpSnoWiv_xS7gg,https://www.youtube.com/watch?v=48yHN5A_FoE
fFMwdmSCu0I,Neiluj - Deep,370,1560,Local Request 4991,luisslr,https://www.youtube.com/channel/UCaM4FeYlEB_aEMluu6hJ2OA,https://www.youtube.com/watch?v=fFMwdmSCu0I
EE_qSFUzrvw,"DJ Dove ‘Illusions’ (12""  Version)",516,13394,4 To The Floor,UC1-5L7PTSKq6w3EBeCKWvbA,https://www.youtube.com/channel/UC1-5L7PTSKq6w3EBeCKWvbA,https://www.youtube.com/watch?v=EE_qSFUzrvw
9I4hdpLTGAQ,Kerri Chandler - Where Is Love [MAD0530],506,17146,MadhouseRecordsInc,MadhouseRecordsInc,https://www.youtube.com/channel/UCZ6fPEoQnx3HfgOuMEWG-Fg,https://www.youtube.com/watch?v=9I4hdpLTGAQ
JZYOsW2JpK8,Du son pour mes chaussures,280,14745,Mézigue - Topic,UCFbE0iXOq4zTS7ib9yXOoeA,https://www.youtube.com/channel/UCFbE0iXOq4zTS7ib9yXOoeA,https://www.youtube.com/watch?v=JZYOsW2JpK8
HmtVq0KsLuE,Kerri Chandler - Rain,468,1483091,DEEPBEATZ1,DEEPBEATZ1,https://www.youtube.com/channel/UCy1Gf12AFE6d37jThhSJDOQ,https://www.youtube.com/watch?v=HmtVq0KsLuE
2_FexR-LqcY,Corporation Vol 4 - Girlfriend (Vocal Dub),309,1979,GarageVybez98,GarageVybez98,https://www.youtube.com/channel/UC056lRq6KmKi6VTHAzkjNEw,https://www.youtube.com/watch?v=2_FexR-LqcY
zHvS9onVFn4,Corporation Vol 4 - Girlfriend (Dub),333,2035,GarageVybez98,GarageVybez98,https://www.youtube.com/channel/UC056lRq6KmKi6VTHAzkjNEw,https://www.youtube.com/watch?v=zHvS9onVFn4
-1FyFQLePX4,CG - Redbone (Vin Postéga edit),265,13348,Vals,UCR2XQYvNR0zA3FOyFYgZL8g,https://www.youtube.com/channel/UCR2XQYvNR0zA3FOyFYgZL8g,https://www.youtube.com/watch?v=-1FyFQLePX4
uNZH0h8JszI,Kerri Chandler - Insomnia Again [KCT1002],276,8094,MadhouseRecordsInc,MadhouseRecordsInc,https://www.youtube.com/channel/UCZ6fPEoQnx3HfgOuMEWG-Fg,https://www.youtube.com/watch?v=uNZH0h8JszI
lEE92twE5zo,Kamar - I Need You (6:23 Again) [KCT1004],410,1236,MadhouseRecordsInc,MadhouseRecordsInc,https://www.youtube.com/channel/UCZ6fPEoQnx3HfgOuMEWG-Fg,https://www.youtube.com/watch?v=lEE92twE5zo
KB3_cghQS6M,The Doors - Riders On The Storm (Matje Vocal Reinterpretation),655,27394,Verzila,arikutufu,https://www.youtube.com/channel/UC8oP_tOmavLzdit03JYwpmQ,https://www.youtube.com/watch?v=KB3_cghQS6M
aaQlwXnROAM,Deep House Music : 1: 34th Floor Experience - 2: Gorge & Marc Lenz,693,178,Michael Vinyl Music,michael06101965,https://www.youtube.com/channel/UCTgnLACE51EVtvGz-7SfP0Q,https://www.youtube.com/watch?v=aaQlwXnROAM
EjKHtBc4bTw,KMA Productions - Cape Fear [HD],247,46873,ohfwhat,ohfwhat,https://www.youtube.com/channel/UCl4XOK0TLgCNfZ6Vxv_Uang,https://www.youtube.com/watch?v=EjKHtBc4bTw
7jk3Be_qN3k,Kerri Chandler - Mommy What's a record,464,4251346,Ocke Weeda,OckeTheKid,https://www.youtube.com/channel/UCGATcyMjaVEjjkkyHBvRT0g,https://www.youtube.com/watch?v=7jk3Be_qN3k
V-1rCcYHj_4,Paramour,371,2244,UN*DEUX - Topic,UCpwU801U0vSECiLxnL_lZnA,https://www.youtube.com/channel/UCpwU801U0vSECiLxnL_lZnA,https://www.youtube.com/watch?v=V-1rCcYHj_4
cnUu1w_HZaI,ethyl & flori – tanqueray (original mix),521,6648,Federico Galvagno,UC7Es-Lr0jqkRJby2XjIzrvw,https://www.youtube.com/channel/UC7Es-Lr0jqkRJby2XjIzrvw,https://www.youtube.com/watch?v=cnUu1w_HZaI
GPksiijRKVw,Unknown Artist - Ijzeren Rots [DIGWAH03],526,2200226,playedby,UCUdIW-0oPT33y_OjE_ZnQag,https://www.youtube.com/channel/UCUdIW-0oPT33y_OjE_ZnQag,https://www.youtube.com/watch?v=GPksiijRKVw
mGYx-QQJi7k,Niles Cooper - Strygere & Klaver (Original Mix),367,14097,Rok Torkar,balunga113,https://www.youtube.com/channel/UCKlBuUoUvWsdBiZXKCrU1xw,https://www.youtube.com/watch?v=mGYx-QQJi7k
NhhwXjZuB70,KMA Productions -  Fear 2 (Krush Groove Remix),325,26273,arod2211,arod2211,https://www.youtube.com/channel/UCgIoJ71NOfHT5pHTJceCq2A,https://www.youtube.com/watch?v=NhhwXjZuB70
4i-EZVFhpxA,O.H.M. - Oceanic (Original Mix),446,29908,DJ Paulo Costa,UCj3vN6TqNByJl5Rn0_LEAsw,https://www.youtube.com/channel/UCj3vN6TqNByJl5Rn0_LEAsw,https://www.youtube.com/watch?v=4i-EZVFhpxA
hOdSd1Jg_aE,Knee Deep - Give Your Love To Me (1998),433,8930,Rok Torkar,balunga113,https://www.youtube.com/channel/UCKlBuUoUvWsdBiZXKCrU1xw,https://www.youtube.com/watch?v=hOdSd1Jg_aE
RMT_afQ2vko,"Ron Trent - I Feel The Rhythm (Inner Experience Revision) [Prescription, 1999]",384,72188,DeepDown,DeepDownUR2,https://www.youtube.com/channel/UCbcpZDGmJ02REppY1LbYeJQ,https://www.youtube.com/watch?v=RMT_afQ2vko
-BNBKFp4vfU,Funky People (feat. Cassio Ware) (Klubhead Vocal),312,8263,Funky People - Topic,UCR2eHo-ni19uFfCg7-EiT1A,https://www.youtube.com/channel/UCR2eHo-ni19uFfCg7-EiT1A,https://www.youtube.com/watch?v=-BNBKFp4vfU
Pw9dRbgfWfY,S.O.N.S - A New Life (Planet Earth Mix),500,357962,Slav,UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/channel/UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/watch?v=Pw9dRbgfWfY
O6SvXZmqQqs,So Inagawa ‎– Reminder ‎– CABARET 005,410,451165,radubrad00,radubrad00,https://www.youtube.com/channel/UCEwhRnSCldqWGsMz_RQPEQw,https://www.youtube.com/watch?v=O6SvXZmqQqs
OawY4X0kF1Y,Deep Sensation - Better Love (Deep Vocal Mix),434,34483,UKGARAGECLASSICS,oldskoolgarage1,https://www.youtube.com/channel/UCc_QM6hYxfbS5S3l4FuFqKg,https://www.youtube.com/watch?v=OawY4X0kF1Y
rOYUpwnbT30,Unknown Artist - Groovin - Vol. 1 (Deep Inside) (2003),301,10051,Rok Torkar,balunga113,https://www.youtube.com/channel/UCKlBuUoUvWsdBiZXKCrU1xw,https://www.youtube.com/watch?v=rOYUpwnbT30
af68D6n1MfA,D.C Sensation - Deep Inside (Original Mix),385,636,Jack Your Body,UCsDCVVLrr1jwvtbD7-CjPiw,https://www.youtube.com/channel/UCsDCVVLrr1jwvtbD7-CjPiw,https://www.youtube.com/watch?v=af68D6n1MfA
js7A0cUK8oM,Wamdue Kids - In My Soul (3c Deep Mix),359,46758,Slav,UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/channel/UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/watch?v=js7A0cUK8oM
_IZ3hWaqH7k,TBM - Excuse Me,332,1292,Berlin House Music,UCVbB5eEDF7B8NF-WBq9lG7Q,https://www.youtube.com/channel/UCVbB5eEDF7B8NF-WBq9lG7Q,https://www.youtube.com/watch?v=_IZ3hWaqH7k
7CGDmeCpwnQ,"Dole, Payslips And Rolls",349,512,Cedarwood State Trax - Topic,UCwWLTOAn8OgLV0MyLXF8ZNg,https://www.youtube.com/channel/UCwWLTOAn8OgLV0MyLXF8ZNg,https://www.youtube.com/watch?v=7CGDmeCpwnQ
OIFvUgfqxps,Sci-Phi - Be Dup (1998),402,60656,Slav,UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/channel/UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/watch?v=OIFvUgfqxps
8A0xATTk88U,Jeremy - Spiritual Reality,386,81359,reshaping channel,reshapingwork,https://www.youtube.com/channel/UCqPDZIz8VIeBxJV_KM4vIvA,https://www.youtube.com/watch?v=8A0xATTk88U
AlfKTgCK9kM,Men I Trust - Lucky Sue (Bernardo Mota Edit),294,329461,Vals,UCR2XQYvNR0zA3FOyFYgZL8g,https://www.youtube.com/channel/UCR2XQYvNR0zA3FOyFYgZL8g,https://www.youtube.com/watch?v=AlfKTgCK9kM
wFu4qWV5W_o,Hermeth - Ghetto West Coast,260,7198,Knights Ofspuc,UC6ezNPiJmaaAOD3l-dlqtIg,https://www.youtube.com/channel/UC6ezNPiJmaaAOD3l-dlqtIg,https://www.youtube.com/watch?v=wFu4qWV5W_o
