youtube_id,video_title,duration,view_count,uploader_name,uploader_id,channel_url,video_url
LYgNN8lDQ5s,Best Of Masters Of Atmospheric Drum And Bass,7739,2547027,ambispheric,UCvGoEqH3aYT3RFEkNzKyGgQ,https://www.youtube.com/channel/UCvGoEqH3aYT3RFEkNzKyGgQ,https://www.youtube.com/watch?v=LYgNN8lDQ5s
RqzkGPag7Ho,DJ Ande - Kung Fu (Original Mix),348,4644,mickeybeam75,mickeybeam75,https://www.youtube.com/channel/UCJYI6gHkjLBYn8iBSVG91Mg,https://www.youtube.com/watch?v=RqzkGPag7Ho
c1db87kFIPM,Mulu - Pussycat (PFM Remix),495,155164,m0mper,m0mper,https://www.youtube.com/channel/UCWCm7Ff1tpChnTEKqj_LURQ,https://www.youtube.com/watch?v=c1db87kFIPM
AHBJ68icJ_4,Shogun - Ulysees,436,263611,m0mper,m0mper,https://www.youtube.com/channel/UCWCm7Ff1tpChnTEKqj_LURQ,https://www.youtube.com/watch?v=AHBJ68icJ_4
T4Dg6CWOTYo,Frankie Bones ‎- Eastbound Underground 03 - 1998,5416,8458,Mixtape Magic,UCJHbk-CuZJTcu7Udzguqf9g,https://www.youtube.com/channel/UCJHbk-CuZJTcu7Udzguqf9g,https://www.youtube.com/watch?v=T4Dg6CWOTYo
uVaoy2OBtbI,Frankie Bones - That's How We Living (Bonesbreaks Volume 17 / Ozone Recordings),291,2600,mickeybeam75,mickeybeam75,https://www.youtube.com/channel/UCJYI6gHkjLBYn8iBSVG91Mg,https://www.youtube.com/watch?v=uVaoy2OBtbI
1vteb0DhF3M,Rush Pirates - Vol 1 (Ozone Recordings),314,3077,mickeybeam75,mickeybeam75,https://www.youtube.com/channel/UCJYI6gHkjLBYn8iBSVG91Mg,https://www.youtube.com/watch?v=1vteb0DhF3M
u1I4-j54Fz8,Big Bud - Sunrise (OKBR023),464,4688,mickeybeam75,mickeybeam75,https://www.youtube.com/channel/UCJYI6gHkjLBYn8iBSVG91Mg,https://www.youtube.com/watch?v=u1I4-j54Fz8
-01k8eyv9Wc,Soichi Terada - Grand Senshuraku - Sumo Jungle Far East Recording,303,340030,herman,herman8rrr,https://www.youtube.com/channel/UCR6J1daW0gGtrik9cQxQ_7Q,https://www.youtube.com/watch?v=-01k8eyv9Wc
41AbR5OuIE8,Wax Doctor - Offshore Drift,418,119381,Mickeybeam01,Mickeybeam01,https://www.youtube.com/channel/UCviavFHGYcSlJsjNK485uuQ,https://www.youtube.com/watch?v=41AbR5OuIE8
-lJZznrhX9Q,Janeret - Liquid,443,4607,Novaj 新し,UCgSC4NFr_xwN-lBfBbLqprw,https://www.youtube.com/channel/UCgSC4NFr_xwN-lBfBbLqprw,https://www.youtube.com/watch?v=-lJZznrhX9Q
tGv4nL-_RGE,Windowshopping - Baby Angel Typhoid Mary,163,3687,OOUKFunkyOO,OOUKFunkyOO,https://www.youtube.com/channel/UCY2mgHbe4QiYjLHrtF5FMYQ,https://www.youtube.com/watch?v=tGv4nL-_RGE
TlelFV0s068,Nas - The World is Yours (Al Pack & Solotek Bootleg),277,247,Euphoria,noueuphoria,https://www.youtube.com/channel/UCrvStcA5UnkdUgqdBlAZQ_A,https://www.youtube.com/watch?v=TlelFV0s068
fMZOn_lv7y8,J & J -   Midnight (Jungle Love Mix),403,6535,Rufus,UCIy-Wd3jndSRUHBATuaed6w,https://www.youtube.com/channel/UCIy-Wd3jndSRUHBATuaed6w,https://www.youtube.com/watch?v=fMZOn_lv7y8
VgOiNVfh_ao,DJ Devine & Essence - Hyper,395,4229,DJA1TCH,DJA1TCH,https://www.youtube.com/channel/UC-mU7otQ9Db0xNdoDiFQi9A,https://www.youtube.com/watch?v=VgOiNVfh_ao
bCNLDW-SFb8,Flytronix - The Rhode Tune,504,11943,Vibin',UCtrHcoiynEEILOrqtGAC1Aw,https://www.youtube.com/channel/UCtrHcoiynEEILOrqtGAC1Aw,https://www.youtube.com/watch?v=bCNLDW-SFb8
T6ufmMbQ8R0,Alaska - The Vortex,523,5353,John Freeman,UCcJAssPWt_6pY6_yFLCEGgQ,https://www.youtube.com/channel/UCcJAssPWt_6pY6_yFLCEGgQ,https://www.youtube.com/watch?v=T6ufmMbQ8R0
LepOnkhRRro,Basement Phil - Flying (The Deeper Side Mix),427,13491,Tim Reaper,timreaperjungle,https://www.youtube.com/channel/UCjPJ1pX0MEv3V7BnLpOAwYA,https://www.youtube.com/watch?v=LepOnkhRRro
5L3WGy1n3NY,Dead Calm - Urban Style,460,6199,Rare Cuts,UCIpEUxGPapUSIUMgRIBeslA,https://www.youtube.com/channel/UCIpEUxGPapUSIUMgRIBeslA,https://www.youtube.com/watch?v=5L3WGy1n3NY
P48iXFgaQgM,Edge of Darkness - Angel Dust,401,9205,MajorenSnor,MajorenSnor,https://www.youtube.com/channel/UCjLFvdLN-7Quhiuwm4ZHsOg,https://www.youtube.com/watch?v=P48iXFgaQgM
pFTSf2z5bJA,Sunshine Productions - Lonely (Sample the Fxxx out of Piano Mix),554,8712,HLD77777,HLD77777,https://www.youtube.com/channel/UCSqX2GqAeDhGVKXeaiY9Myg,https://www.youtube.com/watch?v=pFTSf2z5bJA
ApavekIGaZU,Motive One - Wise Moments,420,6230,sameszczesliwosci,sameszczesliwosci,https://www.youtube.com/channel/UC4WyMnFd4AVs5Ct0uG5lCwQ,https://www.youtube.com/watch?v=ApavekIGaZU
kdU20F2nqbw,Jason Mouse - Smooth Note,422,10283,Tim Reaper,timreaperjungle,https://www.youtube.com/channel/UCjPJ1pX0MEv3V7BnLpOAwYA,https://www.youtube.com/watch?v=kdU20F2nqbw
oCq0XiZ9UvM,Fuze - Fluctuations,401,26579,Tim Reaper,timreaperjungle,https://www.youtube.com/channel/UCjPJ1pX0MEv3V7BnLpOAwYA,https://www.youtube.com/watch?v=oCq0XiZ9UvM
b0_tGqF7o_k,DJ Pulse & The Jazz Cartel - U Down,356,16719,Tim Reaper,timreaperjungle,https://www.youtube.com/channel/UCjPJ1pX0MEv3V7BnLpOAwYA,https://www.youtube.com/watch?v=b0_tGqF7o_k
O89eKVgPKA0,"Mastermind, Summer Fresh,1996, Atmospheric Drum & Bass, Bukem, Seba, Paradox.",400,9944,bestbass42,bestbass42,https://www.youtube.com/channel/UC9LGx-bwBbJXWqRphbzROIQ,https://www.youtube.com/watch?v=O89eKVgPKA0
KZixU_l52Qs,JMJ & Flytronix - In Too Deep,479,22964,Vibin',UCtrHcoiynEEILOrqtGAC1Aw,https://www.youtube.com/channel/UCtrHcoiynEEILOrqtGAC1Aw,https://www.youtube.com/watch?v=KZixU_l52Qs
pwZtelsuTV8,Carlito - Heaven  (Creative Source 001),413,19124,Downtempo_City_Funk,kraff01,https://www.youtube.com/channel/UCDipt_339PFC56zvsLQ06Bg,https://www.youtube.com/watch?v=pwZtelsuTV8
fDE09IlvGrQ,Blame & Justice - Nocturnal (Blame & Justice remix),406,13099,deepinsidethejungle,deepinsidethejungle,https://www.youtube.com/channel/UCx4R5lueuCjAYkiDzNVjjMg,https://www.youtube.com/watch?v=fDE09IlvGrQ
suTntoMwugc,Authorised Riddim - Navigators Path,386,9916,m0mper,m0mper,https://www.youtube.com/channel/UCWCm7Ff1tpChnTEKqj_LURQ,https://www.youtube.com/watch?v=suTntoMwugc
P_RC3gIwIcE,blu mar ten - suspended animations,511,8702,choonupper,choonupper,https://www.youtube.com/channel/UCASfCr7SPp7NKsMNkpNKYZQ,https://www.youtube.com/watch?v=P_RC3gIwIcE
m6tOTK0lB1k,DJ Krust - Touch,453,14932,morelagthanskill,morelagthanskill,https://www.youtube.com/channel/UCUykPHeD6h9oESRGPVzfjUw,https://www.youtube.com/watch?v=m6tOTK0lB1k
ra97HnB8uCY,Dave Wallace - expressions (part 2),439,14308,buddylembeck,davidsdfone,https://www.youtube.com/channel/UCZIwgXTD8FGaJtJMICJahuQ,https://www.youtube.com/watch?v=ra97HnB8uCY
f0l7Tes4Vqo,The Dominion - Fusion (Two In One Mix),410,16622,m0mper,m0mper,https://www.youtube.com/channel/UCWCm7Ff1tpChnTEKqj_LURQ,https://www.youtube.com/watch?v=f0l7Tes4Vqo
zGApW2g8Nfw,Blame - Groove Research,345,34863,docboy989,docboy989,https://www.youtube.com/channel/UCbNRe-3jPe9SrXI5SPcLmUA,https://www.youtube.com/watch?v=zGApW2g8Nfw
5YKwoMgcny0,moonchild - streams,461,14211,choonupper,choonupper,https://www.youtube.com/channel/UCASfCr7SPp7NKsMNkpNKYZQ,https://www.youtube.com/watch?v=5YKwoMgcny0
fCpjYpTFRwM,Source Direct - A Made Up Sound,381,14779,ElectroBassDub4,ElectroBassDub4,https://www.youtube.com/channel/UCXaoreAdUBe5horYPzMcDKg,https://www.youtube.com/watch?v=fCpjYpTFRwM
fbj64vg8aVg,Swift & Zinc - Heavenly Dreams,388,17907,m0mper,m0mper,https://www.youtube.com/channel/UCWCm7Ff1tpChnTEKqj_LURQ,https://www.youtube.com/watch?v=fbj64vg8aVg
i3trGoSJ7pY,omni trio - together (vip),317,39293,DnB rhythm,PureRinseRecording,https://www.youtube.com/channel/UCpzF64-4nr8VBOaFL5UexFg,https://www.youtube.com/watch?v=i3trGoSJ7pY
Mxl5bV--PeQ,TQ One - Singularity,511,24712,m0mper,m0mper,https://www.youtube.com/channel/UCWCm7Ff1tpChnTEKqj_LURQ,https://www.youtube.com/watch?v=Mxl5bV--PeQ
1_8k7PCC69g,D'Cruze - Heaven,401,23158,TD Loakes,UCtaxph8jrwrWXv-jISWpP7g,https://www.youtube.com/channel/UCtaxph8jrwrWXv-jISWpP7g,https://www.youtube.com/watch?v=1_8k7PCC69g
NRmF2RL6odQ,Source Direct - Artificial Barriers,389,53287,nootalking,nootalking,https://www.youtube.com/channel/UCXpzjdOKjsb3bZDH3IDn0vA,https://www.youtube.com/watch?v=NRmF2RL6odQ
bR76j-UZN8w,The Two G'$ - Energy,342,24265,m0mper,m0mper,https://www.youtube.com/channel/UCWCm7Ff1tpChnTEKqj_LURQ,https://www.youtube.com/watch?v=bR76j-UZN8w
qwgOPy5CCgU,D.J.  Fokus -  I Want,380,42687,ForwardTheRevolution,ForwardTheRevolution,https://www.youtube.com/channel/UCG5VeWEpEVL54cG1F2DrQ_Q,https://www.youtube.com/watch?v=qwgOPy5CCgU
89-ISZ3n9HM,Jonny L & Roni Size - This Time,330,102351,mickeybeam75,mickeybeam75,https://www.youtube.com/channel/UCJYI6gHkjLBYn8iBSVG91Mg,https://www.youtube.com/watch?v=89-ISZ3n9HM
hw-OgKqzXVg,Secret Squirrel - The Mad Traveller,407,28685,bartolome3,bartolome3,https://www.youtube.com/channel/UCX94AmL_T7Af7actf2ERyOA,https://www.youtube.com/watch?v=hw-OgKqzXVg
7QKXnuEJU1w,Flynn & Flora - dream of you,334,36684,buddylembeck,davidsdfone,https://www.youtube.com/channel/UCZIwgXTD8FGaJtJMICJahuQ,https://www.youtube.com/watch?v=7QKXnuEJU1w
N2qI_l_mkO8,Blu Mar Ten - Futureproof,591,81919,alex taroian,alexmkv91,https://www.youtube.com/channel/UCK_jnbqQLMHVUUP69FLkLKA,https://www.youtube.com/watch?v=N2qI_l_mkO8
3A1wgB0qPZI,JMJ & Richie ~ Free La Funk (PFM Remix)[Edit],357,57783,Alembic Thought,Dandini7,https://www.youtube.com/channel/UCzyJqJ5Sqexhj_mY06rskoQ,https://www.youtube.com/watch?v=3A1wgB0qPZI
JXPOdX7J0ms,st. germain - alabama blues ( Wax Doctor remix ),396,61080,choonupper,choonupper,https://www.youtube.com/channel/UCASfCr7SPp7NKsMNkpNKYZQ,https://www.youtube.com/watch?v=JXPOdX7J0ms
JkZSA-LknQ8,Ingrid Schroeder - Paint You Blue (Peshay's After Hours Mix),550,81561,m0mper,m0mper,https://www.youtube.com/channel/UCWCm7Ff1tpChnTEKqj_LURQ,https://www.youtube.com/watch?v=JkZSA-LknQ8
5_1uGy3tGY4,Artemis - Elysian Fields,545,180662,LateNiteBass,LateNiteBass,https://www.youtube.com/channel/UCmRtwX49R7_OsYsBCxp5yuA,https://www.youtube.com/watch?v=5_1uGy3tGY4
zG-wIPk9Vg8,[1994] intense - the genesis project,448,113289,thedeepestdream,thedeepestdream,https://www.youtube.com/channel/UC4NCpPTpoDSqsZkpV63wXYg,https://www.youtube.com/watch?v=zG-wIPk9Vg8
A5cQjTiEcRM,Mouly And Lucida - Chilled,415,109266,m0mper,m0mper,https://www.youtube.com/channel/UCWCm7Ff1tpChnTEKqj_LURQ,https://www.youtube.com/watch?v=A5cQjTiEcRM
KdRJt-5pEY8,PFM  - The Rough With The Smooth,453,180299,asteriosmood,asteriosmood,https://www.youtube.com/channel/UCtfYRA4qdsvLIFpxsDD4-zw,https://www.youtube.com/watch?v=KdRJt-5pEY8
H3BIgD87F4Q,Source Direct - Stars,386,126148,OfficialPhazeOne,OfficialPhazeOne,https://www.youtube.com/channel/UCguzuofVex7iUQ8L9qBYimQ,https://www.youtube.com/watch?v=H3BIgD87F4Q
cpyUpeIHOZU,shogun / artemis - nautilus,441,159475,reppunoohc,reppunoohc,https://www.youtube.com/channel/UChU6EjLp3cGBZ5DdxJRyvEw,https://www.youtube.com/watch?v=cpyUpeIHOZU
HBAXV8zu2oA,Dillinja - Baby Your,381,134890,bartolome3,bartolome3,https://www.youtube.com/channel/UCX94AmL_T7Af7actf2ERyOA,https://www.youtube.com/watch?v=HBAXV8zu2oA
xCbvXbQQ1Wg,Alex Reese - Basic Principles (Wax Doctor Rollout),415,175555,mickeybeam75,mickeybeam75,https://www.youtube.com/channel/UCJYI6gHkjLBYn8iBSVG91Mg,https://www.youtube.com/watch?v=xCbvXbQQ1Wg
N6rYO3ELMd4,Makoto -  Wave,575,233107,Cosmic Eiko,eiko182,https://www.youtube.com/channel/UCN9PAmv3RshZ155Vc7sdrEw,https://www.youtube.com/watch?v=N6rYO3ELMd4
EOm9t_5wlKk,Justice - Soothe My Soul 94' (Blame's Mix),329,264077,mickeybeam75,mickeybeam75,https://www.youtube.com/channel/UCJYI6gHkjLBYn8iBSVG91Mg,https://www.youtube.com/watch?v=EOm9t_5wlKk
4ujoJQyhdIQ,Dillinja & Mystery - Deep Love,311,528697,mickeybeam75,mickeybeam75,https://www.youtube.com/channel/UCJYI6gHkjLBYn8iBSVG91Mg,https://www.youtube.com/watch?v=4ujoJQyhdIQ
