youtube_id,video_title,duration,view_count,uploader_name,uploader_id,channel_url,video_url
ZD-QtSuhO9A,Junktion - Old Souls,376,432417,030esar0303,030esar0303,https://www.youtube.com/channel/UCWJ0h-sGerHCxjAo2vRtkbg,https://www.youtube.com/watch?v=ZD-QtSuhO9A
2HozKO9l3r0,UN*DEUX - On Drugs,324,461144,Tealerland,TealerTV,https://www.youtube.com/channel/UCIqiojOeEd4lidHu0oGDD7w,https://www.youtube.com/watch?v=2HozKO9l3r0
FGBhQbmPwH8,Daft Punk - One More Time (Official Video),321,392844447,Daft Punk,daftpunkalive,https://www.youtube.com/channel/UC_kRDKYrUlrbtrSiyu5Tflg,https://www.youtube.com/watch?v=FGBhQbmPwH8
vO7Uhb3Vjv8,Late Nite Tuff Guy - One Nite in a Disco,404,739872,Gazzz696,Gazzz696,https://www.youtube.com/channel/UC2GK1jS6xrYTh4Xo9qsYSgQ,https://www.youtube.com/watch?v=vO7Uhb3Vjv8
xnT1-mj5cJo,Paperkraft - Only We Know What Is Talking About,383,413457,Vals,UCR2XQYvNR0zA3FOyFYgZL8g,https://www.youtube.com/channel/UCR2XQYvNR0zA3FOyFYgZL8g,https://www.youtube.com/watch?v=xnT1-mj5cJo
L5mEdcKqsSo,Losoul - Open Door,692,4873311,tthrober,tthrober,https://www.youtube.com/channel/UCViINcytUrDisUaWlPfCL9Q,https://www.youtube.com/watch?v=L5mEdcKqsSo
uvzJ-3yCto0,Låpsley - Operator (DJ Koze's Extended Disco Version),308,3206348,Låpsley,LapsleyOfficial,https://www.youtube.com/channel/UC5BxcH4D9NXNXCr-hp6_m6Q,https://www.youtube.com/watch?v=uvzJ-3yCto0
vPS6tgATy7Y,Joe Cuba Sextet & Jose Cheo Feliciano - Oye Como Va (K&F Edit),333,10329524,Slav,UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/channel/UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/watch?v=vPS6tgATy7Y
r28kec2n-gY,Afro Medusa - Pasilda - Knee Deep Remix,429,4262460,DUCKKARMA,duckcentrale,https://www.youtube.com/channel/UCJD5sdQw0McthnJgFPyu7vA,https://www.youtube.com/watch?v=r28kec2n-gY
T3tUn_w7r3k,Le Peuple de L'Herbe -P.H. Theme Dub Party Mix(Remashed by Rich & His Mighty Supernaturals),449,9503,abolic,abolic,https://www.youtube.com/channel/UC5QsBCl5SquXjg7Ipg_AE-g,https://www.youtube.com/watch?v=T3tUn_w7r3k
hCDAfa-NI-M,Curtis Mayfield - Pusherman,305,29993544,Pierre Richard,pierrerichard7777,https://www.youtube.com/channel/UCVBZ9XZcgv0h3dscFWaHNgA,https://www.youtube.com/watch?v=hCDAfa-NI-M
4feUSTS21-8,You reposted in the wrong neighborhood (Full version),219,60338959,chill Station,UCOZTFjNuGRlkp2LkZQqQhnA,https://www.youtube.com/channel/UCOZTFjNuGRlkp2LkZQqQhnA,https://www.youtube.com/watch?v=4feUSTS21-8
HmtVq0KsLuE,Kerri Chandler - Rain,468,1505579,DEEPBEATZ1,DEEPBEATZ1,https://www.youtube.com/channel/UCy1Gf12AFE6d37jThhSJDOQ,https://www.youtube.com/watch?v=HmtVq0KsLuE
Kp7eSUU9oy8,Childish Gambino - Redbone (Official Audio),327,557789060,ChildishGambinoVEVO,ChildishGambinoVEVO,https://www.youtube.com/channel/UCjYO25ZVJT523TD1iYHzcbw,https://www.youtube.com/watch?v=Kp7eSUU9oy8
fKKNPLowteY,"Blue Boy - Remember Me (Original 12"")",413,54623887,Altra Moda Music,AltraModaMusic,https://www.youtube.com/channel/UCFRe1i5lu0H26RgEBWR1gpA,https://www.youtube.com/watch?v=fKKNPLowteY
NLLDQ_K6fCE,Real J - Rhodes That,323,1182590,Slav,UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/channel/UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/watch?v=NLLDQ_K6fCE
nfROT6jWSkw,Rosegold  - Entro Senestre,370,3973197,Keat Sweat,UCICc3ihdx1f3EBni-_VXqmw,https://www.youtube.com/channel/UCICc3ihdx1f3EBni-_VXqmw,https://www.youtube.com/watch?v=nfROT6jWSkw
z5rRZdiu1UE,Beastie Boys - Sabotage,183,102594596,BeastieBoysVEVO,BeastieBoysVEVO,https://www.youtube.com/channel/UCX62fwFYJNo5U-Flu2V-kGQ,https://www.youtube.com/watch?v=z5rRZdiu1UE
ChyJYQgpgrU,Laurence Guy - Saw You For The First Time,405,2382397,Slav,UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/channel/UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/watch?v=ChyJYQgpgrU
oKR1DpEQZ0s,Demuja - See,294,265456,Demuja,demuja,https://www.youtube.com/channel/UCLARDfVoiqHt-f_03fQLIUQ,https://www.youtube.com/watch?v=oKR1DpEQZ0s
